movie_id,text_rank,content,emotion
182234.,2.131292492079855,조조로 봤는데 진짜 재밌었어요 웃음 포인트가 많아서 많이 웃었고 연기 다 잘 하시고 엄정화님 액션 좋았어요 박성웅님도 너무 재밌었고 김남길님도 진짜ㅠㅠㅠ 사랑합니다ㅜㅜ 반전도 있었고 오랜만에 코믹 영화 봐서 좋았습니...,1
182234.,1.9326052129459015,친정엄마가 보는내내 웃으면서 재밌게 보셨어요.잔인한장면이 없어서 가족들이 함께 봐도 좋을거같아요. 코믹장면에서 유치한거알면서도 웃음이 나오는 재밌는 영화예요. 마지막에 반전이 있어 깜짝 놀랐네요 ㅎ,1
182234.,1.8522259702498314,믿고 보는 배우들이라 연기력은 역시 최고네요ㅎㅎ그냥 요즘 시국에 가볍게 아무생각없이 보기 좋은 영화같아요오랜만에 즐겁게 웃었습니다~~다만 액션을 좋아해서 액션물찾는 분들에게는 음할수있는 영화일 것 같습니다액션물요소가...,1
182234.,1.8218897773665104,넘  와이프랑 재미나게 봤네요~^-^믿고보는 엄정화 연기도 좋고  잼있게 웃으며 본 영화~^^'넘  큰 기대 안하고 보시면  재미나게 볼수 있는 영화같네요~약간의 반전도 있구요~ 가족끼리 봐도 유쾌하게 즐길수...,1
182234.,1.8055543836130052,"엄정화 액션이 전부인 영화이기에 정말 아무생각없이 가볍게 볼만한 영화입니다. 배우들의 연기들은 좋았지만 스토리 개연성 부족, 그냥 날로먹으려는 느낌이지만..뭐 엄정화 액션씬 보러 간거라 후회는 없네요.",1
182234.,2.008737273696582,비행기가 주인공 아님? ㅋ비행기 진짜 디테일하고 촬영 좋던데. 잘하는 배우들이 저 정도 밖에 안되는건 연출력이 없는거다.솔직히 감독 보면 이 영화 안 봤다. 엄정화 박성웅이라 본거다. 킬링타임용으로 추천.,0
182234.,1.9388759863566816,내가 진짜 평점 절대안남기고 거의 모든영화 볼만하다 재밌다하고 보는데 이건 진짜 내가 28년인생동안 본 영화중 제일 최악이다 b급감성도 좋아하는데 이건 그냥 z급쓰레기영환거같다 스토리 연출 연기 다 최악 보는내내 화...,0
182234.,1.9285748348158283,평점보고 왜이리높지 했는데 역시나네요 한국영화되게 좋아하고 자주보는데 딱 비급입니다 스토리 부실하고 살짝웃는정도 그 이상은 없는듯..,0
182234.,1.890168484525609,여러분 별점 5점 평들 보고 혹여나 보러가지 마세요댓글알바 아님 아재들입니다모든 장면이 너무 오버 스럽고 억지 웃음 유발 하는거같고 ㄹㅇ 옛날 노잼 코미디 영화 보는거같아요전개도 이상하고 배우들 보고 엄청 기대하고 ...,0
182234.,1.8898350364046297,진짜 평점 안남기는데 너무 재미없어서 웃음나오는 영화임 비행기 타면 재밌어지겠지 하다가 언제 재밌어지지 하고 끝남 극한직업 느낌일까 싶어서 봤는데 댓글 알바한테 당한 기분ㅜㅜ 대배우들 연기도 못봐주겠움 같이 보자고 ...,0
