movie_id,text_rank,content,emotion
72522.,1.9820344966683203,정말 대통령으로나오는차인표님과군인과어머니ㅠㅠ그리고 민하가 엄마쏘지말라고하는장면 정말 ..슬퍼서 눈물이안나올수가없더군요.정말 감동영화 짱짱글구 이런 감동영화에 마지막 엔딩크래킷수애랑장혁이잘되는거보니까 정말잘ㅤㄷㅙㄴ것같아ㅤㅇㅛㅎㅎ...,1
72522.,1.873822087997695,감동적이고 스토리 좋기만하구만 물론 저 상황에 저럴사람 거의 없겠지만 그래도 한명쯤은 몇명쯤은 있을 수 있지. 비판할거면 왜 봄? 감기라는영화는 몇번봐도 좋은영화라고생각함. 영화의차인표처럼 국민들을 포기하지않은게 정...,1
72522.,1.85640361600311,"제가 개인적으로 재난영화는 좋아하지 않는데 생각보다 스토리가 탄탄하여 지루하지 않고, 배우들의 능숙한 연기 덕분에 끝까지 재밌게 볼 수 있었습니다. 화면만 화려한 것이 아니라 재미도 있고 간간히 코믹도 있고 긴장감도...",1
72522.,1.845175092753648,평점 1점 주는 사람들 확실히 알바인듯. 보지 않고 하는 소리 같아요. 개봉 첫날 내가 본 시간때는 매진이었어요. 충분히 예상 할 수 있는 스토리지만 주연 조연 모두 연기를너무 잘 해요. 해외 영화  보다 훨씬 재밌...,1
72522.,1.79740059115379,영화 볼때마다 느끼는거지만 재밋기민한대 평점태러하면서 알바알바 하는거보니 별점태러 알바가 있는거같내요살인범이 다른사람 살인범으로 몰아가는것처럼 물론 극중에서 미흡한부분이있긴한대 무슨 실제로 바이러스 풀어놓고  찍어야...,1
72522.,1.9685692105161197,전개가 너무 억지스럽다. 캐릭터마다 왜 그런 행동을 하는지 이해할 수 없다. 아무리 픽션이고 영화지만 너무한 것 같다. 등장인물의 이유 없는 행동들이 보는 내내 짜증을 일으킨다. 그나마 차인표 씬이 좋아서 2점. 수...,0
72522.,1.9371633308088065,재난영화를 정말 좋아하는 사람입니다. 그런데 내용이 너무 산으로 가는거같더라구요 장혁은 완전 무슨 슈퍼맨이고 현실성이 너무 없엇습니다. 끝날때쯤되가는데 도대체 영화를 어떻게 마무리하려는알수없을정도로 난해햇엇습니다. ...,0
72522.,1.9005936419813039,"5점이 딱 적당합니다..감염을 소재로한 재난영화로 불필요한 억지요소와 이해할수없는 상황연출, 아이와의 필요이상의 상봉장면이 보는내내 답답함을 감출수없습니다..감동눈물이 나는것은 이렇게 억지로 짜내는거 아닙니다..많은...",0
72522.,1.8868036062962372,1점도 아깝다.. 이걸 재밌다고 평점 10점주는애들은 알바! 사람많아서 겨우봤는데 왕짜증.. 거의연가시 수준이던데.. 재난영화가 이렇게 지루할수도 있다니..어설프고 스토리전개도 설득력없고... 개실망...욕나오는거 ...,0
72522.,1.8843439969092572,"그냥 5점짜리 영화.. 개연성도 떨어지고 감염안되는 사람들 전부 항체 있는거 아닌가? 장혁이 제일 항체 강할것 같구만 미르한테만 난리네. 어휴 진짜 오글거리는 대사들.. 밑도끝도 없는 영웅심리, 지 자식만 중요한 이...",0
